"",".threshold","specificity","sensitivity","model"
"1509",0.673871383482082,0.195787831513261,0.843164794007491,"Logistic regression"
"1510",0.67387927235266,0.195787831513261,0.843008739076155,"Logistic regression"
"1511",0.673899561998098,0.195787831513261,0.842852684144819,"Logistic regression"
"1512",0.67390485594288,0.195787831513261,0.842696629213483,"Logistic regression"
"1513",0.673927599450402,0.195787831513261,0.842540574282147,"Logistic regression"
"1514",0.673930737457922,0.195787831513261,0.842384519350811,"Logistic regression"
"1515",0.673962745155531,0.196177847113885,0.842384519350811,"Logistic regression"
"1516",0.673975378630249,0.196567862714509,0.842384519350811,"Logistic regression"
"1517",0.673983581183673,0.196957878315133,0.842384519350811,"Logistic regression"
"1518",0.67400740122971,0.197347893915757,0.842384519350811,"Logistic regression"
"1519",0.674009258129362,0.197737909516381,0.842384519350811,"Logistic regression"
"1520",0.67403016400683,0.198127925117005,0.842384519350811,"Logistic regression"
"1521",0.674049217634273,0.198127925117005,0.842228464419476,"Logistic regression"
"1522",0.674075792186344,0.198127925117005,0.84207240948814,"Logistic regression"
"1523",0.674084853316528,0.198127925117005,0.841916354556804,"Logistic regression"
"1524",0.674117248863302,0.198127925117005,0.841760299625468,"Logistic regression"
"1525",0.674119288687516,0.198517940717629,0.841760299625468,"Logistic regression"
"1526",0.674119416929771,0.198517940717629,0.841604244694132,"Logistic regression"
"1527",0.674122891878056,0.198517940717629,0.841448189762796,"Logistic regression"
"1528",0.674127750492015,0.198517940717629,0.841292134831461,"Logistic regression"
"1529",0.674146929632356,0.198517940717629,0.841136079900125,"Logistic regression"
"1530",0.674187059479495,0.198517940717629,0.840980024968789,"Logistic regression"
"1531",0.674190943787053,0.198517940717629,0.840823970037453,"Logistic regression"
"1532",0.674213635022166,0.198517940717629,0.840667915106117,"Logistic regression"
"1533",0.674253609857561,0.198517940717629,0.840511860174782,"Logistic regression"
"1534",0.674255456759383,0.198517940717629,0.840355805243446,"Logistic regression"
"1535",0.674256063841802,0.198517940717629,0.84019975031211,"Logistic regression"
"1536",0.674266325673406,0.198907956318253,0.84019975031211,"Logistic regression"
"1537",0.674273627990266,0.198907956318253,0.840043695380774,"Logistic regression"
"1538",0.674276910974127,0.198907956318253,0.839887640449438,"Logistic regression"
"1539",0.674290469649708,0.198907956318253,0.839731585518102,"Logistic regression"
"1540",0.674305446603419,0.198907956318253,0.839575530586767,"Logistic regression"
"1541",0.674312695941983,0.199297971918877,0.839575530586767,"Logistic regression"
"1542",0.674321642760623,0.199687987519501,0.839575530586767,"Logistic regression"
"1543",0.674349127022941,0.199687987519501,0.839419475655431,"Logistic regression"
"1544",0.674360488235588,0.199687987519501,0.839263420724095,"Logistic regression"
"1545",0.674373682482461,0.200078003120125,0.839263420724095,"Logistic regression"
"1546",0.674377539767531,0.200468018720749,0.839263420724095,"Logistic regression"
"1547",0.674390963336985,0.200468018720749,0.839107365792759,"Logistic regression"
"1548",0.674406051571218,0.200858034321373,0.839107365792759,"Logistic regression"
"1549",0.674407463287003,0.200858034321373,0.838951310861423,"Logistic regression"
"1550",0.674431979946082,0.200858034321373,0.838795255930087,"Logistic regression"
"1551",0.674485686805082,0.200858034321373,0.838639200998752,"Logistic regression"
"1552",0.674500278097622,0.200858034321373,0.838483146067416,"Logistic regression"
"1553",0.674512440055476,0.201248049921997,0.838483146067416,"Logistic regression"
"1554",0.674522058021725,0.201638065522621,0.838483146067416,"Logistic regression"
"1555",0.674524493678939,0.202028081123245,0.838483146067416,"Logistic regression"
"1556",0.67453189416473,0.202028081123245,0.83832709113608,"Logistic regression"
"1557",0.674536961567961,0.202418096723869,0.83832709113608,"Logistic regression"
"1558",0.674554012003685,0.202418096723869,0.838171036204744,"Logistic regression"
"1559",0.674589338273948,0.202808112324493,0.838171036204744,"Logistic regression"
"1560",0.674594142805633,0.203198127925117,0.838171036204744,"Logistic regression"
"1561",0.674595238843961,0.203198127925117,0.838014981273408,"Logistic regression"
"1562",0.674597754070709,0.203198127925117,0.837858926342072,"Logistic regression"
"1563",0.674618006226083,0.203198127925117,0.837702871410737,"Logistic regression"
"1564",0.674661029118414,0.203198127925117,0.837546816479401,"Logistic regression"
"1565",0.674661818916478,0.203198127925117,0.837390761548065,"Logistic regression"
"1566",0.674677443699498,0.203588143525741,0.837390761548065,"Logistic regression"
"1567",0.674712704677125,0.203588143525741,0.837234706616729,"Logistic regression"
"1568",0.674717349146668,0.203978159126365,0.837234706616729,"Logistic regression"
"1569",0.674736533598503,0.204368174726989,0.837234706616729,"Logistic regression"
"1570",0.674742287469588,0.204758190327613,0.837234706616729,"Logistic regression"
"1571",0.674771881266689,0.204758190327613,0.837078651685393,"Logistic regression"
"1572",0.674776066104559,0.204758190327613,0.836922596754057,"Logistic regression"
"1573",0.674778770679055,0.204758190327613,0.836766541822722,"Logistic regression"
"1574",0.674795252195403,0.204758190327613,0.836610486891386,"Logistic regression"
"1575",0.674808134859448,0.204758190327613,0.83645443196005,"Logistic regression"
"1576",0.674815965592011,0.204758190327613,0.836298377028714,"Logistic regression"
"1577",0.674818008775029,0.205148205928237,0.836298377028714,"Logistic regression"
"1578",0.67481872686341,0.205148205928237,0.836142322097378,"Logistic regression"
"1579",0.674870074075583,0.205148205928237,0.835986267166042,"Logistic regression"
"1580",0.674876700363773,0.205148205928237,0.835830212234707,"Logistic regression"
"1581",0.674920104668935,0.205148205928237,0.835674157303371,"Logistic regression"
"1582",0.674927346051071,0.205148205928237,0.835518102372035,"Logistic regression"
"1583",0.674930533961198,0.205538221528861,0.835518102372035,"Logistic regression"
"1584",0.67493956371322,0.205538221528861,0.835362047440699,"Logistic regression"
"1585",0.674952229407885,0.205538221528861,0.835205992509363,"Logistic regression"
"1586",0.674953108117663,0.205538221528861,0.835049937578027,"Logistic regression"
"1587",0.674962104823624,0.205538221528861,0.834893882646692,"Logistic regression"
"1588",0.674962792954993,0.205538221528861,0.834737827715356,"Logistic regression"
"1589",0.674971074327444,0.205538221528861,0.83458177278402,"Logistic regression"
"1590",0.674978196229002,0.205928237129485,0.83458177278402,"Logistic regression"
"1591",0.674985178385276,0.206318252730109,0.83458177278402,"Logistic regression"
"1592",0.674993740641285,0.206318252730109,0.834425717852684,"Logistic regression"
"1593",0.675004314918365,0.206318252730109,0.834269662921348,"Logistic regression"
"1594",0.675016118652674,0.206708268330733,0.834269662921348,"Logistic regression"
"1595",0.675040985459291,0.206708268330733,0.834113607990012,"Logistic regression"
"1596",0.675051154829678,0.206708268330733,0.833957553058677,"Logistic regression"
"1597",0.675055776612875,0.206708268330733,0.833801498127341,"Logistic regression"
"1598",0.675062537757901,0.206708268330733,0.833645443196005,"Logistic regression"
"1599",0.675072481905138,0.206708268330733,0.833489388264669,"Logistic regression"
"1600",0.675076116943179,0.206708268330733,0.833333333333333,"Logistic regression"
"1601",0.675079904466484,0.207098283931357,0.833333333333333,"Logistic regression"
"1602",0.675096774147717,0.207488299531981,0.833333333333333,"Logistic regression"
"1603",0.67521233311464,0.207488299531981,0.833177278401998,"Logistic regression"
"1604",0.675223605474575,0.207488299531981,0.833021223470662,"Logistic regression"
"1605",0.675261263867345,0.207488299531981,0.832865168539326,"Logistic regression"
"1606",0.675263105651268,0.207488299531981,0.83270911360799,"Logistic regression"
"1607",0.675268263305138,0.207488299531981,0.832553058676654,"Logistic regression"
"1608",0.675314447141973,0.207488299531981,0.832397003745318,"Logistic regression"
"1609",0.675316701080044,0.207488299531981,0.832240948813982,"Logistic regression"
"1610",0.675319466277484,0.207878315132605,0.832240948813982,"Logistic regression"
"1611",0.675321848164221,0.208268330733229,0.832240948813982,"Logistic regression"
"1612",0.675356818917676,0.208268330733229,0.832084893882647,"Logistic regression"
"1613",0.675384217418992,0.208658346333853,0.832084893882647,"Logistic regression"
"1614",0.675389556189746,0.208658346333853,0.831928838951311,"Logistic regression"
"1615",0.675400921283467,0.208658346333853,0.831772784019975,"Logistic regression"
"1616",0.675413784524827,0.209048361934477,0.831772784019975,"Logistic regression"
"1617",0.675435089324314,0.209048361934477,0.831616729088639,"Logistic regression"
"1618",0.675442735031085,0.209438377535101,0.831616729088639,"Logistic regression"
"1619",0.675451712949966,0.209438377535101,0.831460674157303,"Logistic regression"
"1620",0.675455780441049,0.209828393135725,0.831460674157303,"Logistic regression"
"1621",0.675461793482741,0.209828393135725,0.831304619225968,"Logistic regression"
"1622",0.675471274315463,0.209828393135725,0.831148564294632,"Logistic regression"
"1623",0.675488959809313,0.210218408736349,0.831148564294632,"Logistic regression"
"1624",0.675502753006071,0.210608424336973,0.831148564294632,"Logistic regression"
"1625",0.675510715310255,0.210608424336973,0.830992509363296,"Logistic regression"
"1626",0.675515725677913,0.210608424336973,0.83083645443196,"Logistic regression"
"1627",0.675518701429568,0.210608424336973,0.830680399500624,"Logistic regression"
"1628",0.675532861884552,0.210608424336973,0.830524344569288,"Logistic regression"
"1629",0.675539476925515,0.210608424336973,0.830368289637953,"Logistic regression"
"1630",0.675574468839145,0.210998439937598,0.830368289637953,"Logistic regression"
"1631",0.675600899053167,0.211388455538222,0.830368289637953,"Logistic regression"
"1632",0.675625014236058,0.211778471138846,0.830368289637953,"Logistic regression"
"1633",0.675626771942722,0.21216848673947,0.830368289637953,"Logistic regression"
"1634",0.675642424841427,0.21216848673947,0.830212234706617,"Logistic regression"
"1635",0.675642559164064,0.21216848673947,0.830056179775281,"Logistic regression"
"1636",0.675652441610699,0.21216848673947,0.829900124843945,"Logistic regression"
"1637",0.67566087823087,0.21216848673947,0.829744069912609,"Logistic regression"
"1638",0.675698253245144,0.21216848673947,0.829588014981273,"Logistic regression"
"1639",0.675706066082439,0.21216848673947,0.829431960049938,"Logistic regression"
"1640",0.675711705949228,0.21216848673947,0.829275905118602,"Logistic regression"
"1641",0.67571731757113,0.212558502340094,0.829275905118602,"Logistic regression"
"1642",0.675756792989065,0.212558502340094,0.829119850187266,"Logistic regression"
"1643",0.675777475265126,0.212948517940718,0.829119850187266,"Logistic regression"
"1644",0.675779731180229,0.212948517940718,0.82896379525593,"Logistic regression"
"1645",0.675784073807269,0.212948517940718,0.828807740324594,"Logistic regression"
"1646",0.675791515264297,0.212948517940718,0.828651685393258,"Logistic regression"
"1647",0.6757968317674,0.213338533541342,0.828651685393258,"Logistic regression"
"1648",0.675836316022682,0.213728549141966,0.828651685393258,"Logistic regression"
"1649",0.675855394091744,0.213728549141966,0.828495630461923,"Logistic regression"
"1650",0.675860936323587,0.213728549141966,0.828339575530587,"Logistic regression"
"1651",0.675879107389489,0.21411856474259,0.828339575530587,"Logistic regression"
"1652",0.675903070868359,0.21411856474259,0.828183520599251,"Logistic regression"
"1653",0.675907067777314,0.21411856474259,0.828027465667915,"Logistic regression"
"1654",0.675908728589868,0.21411856474259,0.827871410736579,"Logistic regression"
"1655",0.675911735767753,0.21411856474259,0.827715355805243,"Logistic regression"
"1656",0.675915668550324,0.21411856474259,0.827559300873908,"Logistic regression"
"1657",0.675916625792101,0.21411856474259,0.827403245942572,"Logistic regression"
"1658",0.675924172901761,0.21411856474259,0.827247191011236,"Logistic regression"
"1659",0.675953410515654,0.21411856474259,0.8270911360799,"Logistic regression"
"1660",0.675959301097147,0.21411856474259,0.826935081148564,"Logistic regression"
"1661",0.675963713227851,0.21411856474259,0.826779026217228,"Logistic regression"
"1662",0.675970474589424,0.21411856474259,0.826622971285893,"Logistic regression"
"1663",0.676001952562735,0.214508580343214,0.826622971285893,"Logistic regression"
"1664",0.676014432460273,0.214898595943838,0.826622971285893,"Logistic regression"
"1665",0.676024475948521,0.214898595943838,0.826466916354557,"Logistic regression"
"1666",0.676034734914933,0.215288611544462,0.826466916354557,"Logistic regression"
"1667",0.676045251487723,0.215288611544462,0.826310861423221,"Logistic regression"
"1668",0.676053303925703,0.215288611544462,0.826154806491885,"Logistic regression"
"1669",0.676069967405028,0.215678627145086,0.826154806491885,"Logistic regression"
"1670",0.676089320476707,0.21606864274571,0.826154806491885,"Logistic regression"
"1671",0.676099889391558,0.21606864274571,0.825998751560549,"Logistic regression"
"1672",0.676101363348481,0.21606864274571,0.825842696629214,"Logistic regression"
"1673",0.676102135556611,0.21606864274571,0.825686641697878,"Logistic regression"
"1674",0.676121063420516,0.216458658346334,0.825686641697878,"Logistic regression"
"1675",0.676125330712633,0.216458658346334,0.825530586766542,"Logistic regression"
"1676",0.676133980801257,0.216848673946958,0.825530586766542,"Logistic regression"
"1677",0.676140771685905,0.216848673946958,0.825374531835206,"Logistic regression"
"1678",0.676143058623893,0.216848673946958,0.82521847690387,"Logistic regression"
"1679",0.676143819156338,0.216848673946958,0.825062421972534,"Logistic regression"
"1680",0.676166467770036,0.216848673946958,0.824906367041198,"Logistic regression"
"1681",0.676166664693496,0.216848673946958,0.824750312109863,"Logistic regression"
"1682",0.676178491989669,0.216848673946958,0.824594257178527,"Logistic regression"
"1683",0.676204153267299,0.216848673946958,0.824438202247191,"Logistic regression"
"1684",0.676209132078186,0.216848673946958,0.824282147315855,"Logistic regression"
"1685",0.67623374047069,0.217238689547582,0.824282147315855,"Logistic regression"
"1686",0.676249127195975,0.217238689547582,0.824126092384519,"Logistic regression"
"1687",0.676252098806487,0.217238689547582,0.823970037453184,"Logistic regression"
"1688",0.676263087145633,0.217238689547582,0.823813982521848,"Logistic regression"
"1689",0.676312015874754,0.217238689547582,0.823657927590512,"Logistic regression"
"1690",0.676375147223679,0.217238689547582,0.823501872659176,"Logistic regression"
"1691",0.67640700931267,0.217238689547582,0.82334581772784,"Logistic regression"
"1692",0.67642715316848,0.217238689547582,0.823189762796504,"Logistic regression"
"1693",0.676433297432867,0.217238689547582,0.823033707865168,"Logistic regression"
"1694",0.676455570820567,0.217238689547582,0.822877652933833,"Logistic regression"
"1695",0.676456111465453,0.217628705148206,0.822877652933833,"Logistic regression"
"1696",0.67646876527224,0.21801872074883,0.822877652933833,"Logistic regression"
"1697",0.676476284536259,0.21801872074883,0.822721598002497,"Logistic regression"
"1698",0.676479545599258,0.21801872074883,0.822565543071161,"Logistic regression"
"1699",0.676486509784353,0.21801872074883,0.822409488139825,"Logistic regression"
"1700",0.676495738746837,0.218408736349454,0.822409488139825,"Logistic regression"
"1701",0.676496852155118,0.218798751950078,0.822409488139825,"Logistic regression"
"1702",0.676519800640047,0.219188767550702,0.822409488139825,"Logistic regression"
"1703",0.676531766784836,0.219578783151326,0.822409488139825,"Logistic regression"
"1704",0.676538637276589,0.219578783151326,0.822253433208489,"Logistic regression"
"1705",0.676571595968983,0.21996879875195,0.822253433208489,"Logistic regression"
"1706",0.676588193136201,0.21996879875195,0.822097378277154,"Logistic regression"
"1707",0.676599493663322,0.21996879875195,0.821941323345818,"Logistic regression"
"1708",0.676621498613469,0.21996879875195,0.821785268414482,"Logistic regression"
"1709",0.676651011369832,0.21996879875195,0.821629213483146,"Logistic regression"
"1710",0.676665614326705,0.21996879875195,0.82147315855181,"Logistic regression"
"1711",0.676666335270419,0.220358814352574,0.82147315855181,"Logistic regression"
"1712",0.676669267712535,0.220358814352574,0.821317103620474,"Logistic regression"
"1713",0.676678079335283,0.220358814352574,0.821161048689139,"Logistic regression"
"1714",0.676683692950386,0.220748829953198,0.821161048689139,"Logistic regression"
"1715",0.676694146405364,0.221138845553822,0.821161048689139,"Logistic regression"
"1716",0.67669881031393,0.221528861154446,0.821161048689139,"Logistic regression"
"1717",0.676702181818376,0.22191887675507,0.821161048689139,"Logistic regression"
"1718",0.676754735086556,0.22191887675507,0.821004993757803,"Logistic regression"
"1719",0.676770790713062,0.22191887675507,0.820848938826467,"Logistic regression"
"1720",0.676800095694834,0.22191887675507,0.820692883895131,"Logistic regression"
"1721",0.676800465121291,0.22191887675507,0.820536828963795,"Logistic regression"
"1722",0.676808685325395,0.22191887675507,0.820380774032459,"Logistic regression"
"1723",0.676901151789615,0.22191887675507,0.820224719101124,"Logistic regression"
"1724",0.676905288191401,0.22191887675507,0.820068664169788,"Logistic regression"
"1725",0.67692361398499,0.22191887675507,0.819912609238452,"Logistic regression"
"1726",0.676931562160501,0.22191887675507,0.819756554307116,"Logistic regression"
"1727",0.676936366408564,0.22191887675507,0.81960049937578,"Logistic regression"
"1728",0.676951654067163,0.22191887675507,0.819444444444444,"Logistic regression"
"1729",0.676952050167075,0.22191887675507,0.819288389513109,"Logistic regression"
"1730",0.676957038654789,0.222308892355694,0.819288389513109,"Logistic regression"
"1731",0.676960031772967,0.222698907956318,0.819288389513109,"Logistic regression"
"1732",0.676967051118384,0.223088923556942,0.819288389513109,"Logistic regression"
"1733",0.677014358853712,0.223478939157566,0.819288389513109,"Logistic regression"
"1734",0.677015971627908,0.223478939157566,0.819132334581773,"Logistic regression"
"1735",0.677044640886992,0.223478939157566,0.818976279650437,"Logistic regression"
"1736",0.677072046300077,0.223478939157566,0.818820224719101,"Logistic regression"
"1737",0.677075778360317,0.223478939157566,0.818664169787765,"Logistic regression"
"1738",0.677083436176793,0.223478939157566,0.818508114856429,"Logistic regression"
"1739",0.677083675629306,0.223478939157566,0.818352059925094,"Logistic regression"
"1740",0.677149089809401,0.223478939157566,0.818196004993758,"Logistic regression"
"1741",0.677154793023697,0.223478939157566,0.818039950062422,"Logistic regression"
"1742",0.677165945630291,0.223478939157566,0.817883895131086,"Logistic regression"
"1743",0.677175141565034,0.223478939157566,0.81772784019975,"Logistic regression"
"1744",0.677177195083995,0.22386895475819,0.81772784019975,"Logistic regression"
"1745",0.677183087379428,0.22386895475819,0.817571785268414,"Logistic regression"
"1746",0.677187745417063,0.22386895475819,0.817415730337079,"Logistic regression"
"1747",0.677225180235884,0.224258970358814,0.817415730337079,"Logistic regression"
"1748",0.677255583641894,0.224258970358814,0.817259675405743,"Logistic regression"
"1749",0.677264659910256,0.224258970358814,0.817103620474407,"Logistic regression"
"1750",0.677268346250199,0.224258970358814,0.816947565543071,"Logistic regression"
"1751",0.67727550374253,0.224258970358814,0.816791510611735,"Logistic regression"
"1752",0.677294363264271,0.224258970358814,0.8166354556804,"Logistic regression"
"1753",0.677301302290432,0.224258970358814,0.816479400749064,"Logistic regression"
"1754",0.677303591187832,0.224258970358814,0.816323345817728,"Logistic regression"
"1755",0.677321695946601,0.224258970358814,0.816167290886392,"Logistic regression"
"1756",0.677326289727715,0.224258970358814,0.816011235955056,"Logistic regression"
"1757",0.677329340120453,0.224258970358814,0.81585518102372,"Logistic regression"
"1758",0.677357730173856,0.224648985959438,0.81585518102372,"Logistic regression"
"1759",0.677376363248644,0.225039001560062,0.81585518102372,"Logistic regression"
"1760",0.677379853065936,0.225429017160686,0.81585518102372,"Logistic regression"
"1761",0.677412353934299,0.225429017160686,0.815699126092384,"Logistic regression"
"1762",0.677414095587914,0.225429017160686,0.815543071161049,"Logistic regression"
"1763",0.677416598174594,0.225429017160686,0.815387016229713,"Logistic regression"
"1764",0.677425071135853,0.225429017160686,0.815230961298377,"Logistic regression"
"1765",0.67745159841997,0.225429017160686,0.815074906367041,"Logistic regression"
"1766",0.677473246290255,0.22581903276131,0.815074906367041,"Logistic regression"
"1767",0.677483748806164,0.22581903276131,0.814918851435705,"Logistic regression"
"1768",0.67749495444088,0.226209048361934,0.814918851435705,"Logistic regression"
"1769",0.677498398879444,0.226599063962558,0.814918851435705,"Logistic regression"
"1770",0.677508333306303,0.226599063962558,0.81476279650437,"Logistic regression"
"1771",0.677538617902415,0.226599063962558,0.814606741573034,"Logistic regression"
"1772",0.677551550360878,0.226599063962558,0.814450686641698,"Logistic regression"
"1773",0.677552319303768,0.226599063962558,0.814294631710362,"Logistic regression"
"1774",0.677575943803952,0.226989079563183,0.814294631710362,"Logistic regression"
"1775",0.677580380569726,0.226989079563183,0.814138576779026,"Logistic regression"
"1776",0.677581802155257,0.226989079563183,0.81398252184769,"Logistic regression"
"1777",0.677600958152474,0.226989079563183,0.813826466916355,"Logistic regression"
"1778",0.67760203963986,0.227379095163807,0.813826466916355,"Logistic regression"
"1779",0.677608136064251,0.227379095163807,0.813670411985019,"Logistic regression"
"1780",0.677614310960603,0.227379095163807,0.813514357053683,"Logistic regression"
"1781",0.677647583468387,0.227379095163807,0.813358302122347,"Logistic regression"
"1782",0.677649868854784,0.227769110764431,0.813358302122347,"Logistic regression"
"1783",0.677655871939434,0.227769110764431,0.813202247191011,"Logistic regression"
"1784",0.677656178140972,0.228159126365055,0.813202247191011,"Logistic regression"
"1785",0.677691470754223,0.228549141965679,0.813202247191011,"Logistic regression"
"1786",0.677700144429303,0.228549141965679,0.813046192259675,"Logistic regression"
"1787",0.677712439340704,0.228939157566303,0.813046192259675,"Logistic regression"
"1788",0.677731673992796,0.228939157566303,0.81289013732834,"Logistic regression"
"1789",0.677756441514749,0.229329173166927,0.81289013732834,"Logistic regression"
"1790",0.677757824357521,0.229329173166927,0.812734082397004,"Logistic regression"
"1791",0.677759940885859,0.229329173166927,0.812578027465668,"Logistic regression"
"1792",0.677762118053123,0.229719188767551,0.812578027465668,"Logistic regression"
"1793",0.677794653599523,0.229719188767551,0.812421972534332,"Logistic regression"
"1794",0.677813563972359,0.229719188767551,0.812265917602996,"Logistic regression"
"1795",0.677817622471043,0.229719188767551,0.81210986267166,"Logistic regression"
"1796",0.677835701110813,0.229719188767551,0.811953807740325,"Logistic regression"
"1797",0.67784452602859,0.230109204368175,0.811953807740325,"Logistic regression"
"1798",0.677844796436316,0.230109204368175,0.811797752808989,"Logistic regression"
"1799",0.677879142073473,0.230499219968799,0.811797752808989,"Logistic regression"
"1800",0.677883759784261,0.230499219968799,0.811641697877653,"Logistic regression"
"1801",0.677886281469729,0.230499219968799,0.811485642946317,"Logistic regression"
"1802",0.677932654128767,0.230499219968799,0.811329588014981,"Logistic regression"
"1803",0.677935725153218,0.230499219968799,0.811173533083645,"Logistic regression"
"1804",0.677938809665584,0.230499219968799,0.81101747815231,"Logistic regression"
"1805",0.677942450379607,0.230499219968799,0.810861423220974,"Logistic regression"
"1806",0.677967521369412,0.230889235569423,0.810861423220974,"Logistic regression"
"1807",0.677993385447052,0.231279251170047,0.810861423220974,"Logistic regression"
"1808",0.678001079254163,0.231669266770671,0.810861423220974,"Logistic regression"
"1809",0.678003201744362,0.232059282371295,0.810861423220974,"Logistic regression"
"1810",0.678029124200379,0.232449297971919,0.810861423220974,"Logistic regression"
"1811",0.678051352426361,0.232839313572543,0.810861423220974,"Logistic regression"
"1812",0.678128560650878,0.232839313572543,0.810705368289638,"Logistic regression"
"1813",0.678136095256219,0.233229329173167,0.810705368289638,"Logistic regression"
"1814",0.678152441142841,0.233229329173167,0.810549313358302,"Logistic regression"
"1815",0.678194010921725,0.233619344773791,0.810549313358302,"Logistic regression"
"1816",0.678212470641891,0.233619344773791,0.810393258426966,"Logistic regression"
"1817",0.678216148992277,0.234009360374415,0.810393258426966,"Logistic regression"
"1818",0.678250453390458,0.234399375975039,0.810393258426966,"Logistic regression"
"1819",0.678275182899555,0.234399375975039,0.81023720349563,"Logistic regression"
"1820",0.678292495710621,0.234399375975039,0.810081148564295,"Logistic regression"
"1821",0.67830528646509,0.234789391575663,0.810081148564295,"Logistic regression"
"1822",0.678321269790255,0.234789391575663,0.809925093632959,"Logistic regression"
"1823",0.678327139438888,0.235179407176287,0.809925093632959,"Logistic regression"
"1824",0.678335930251306,0.235179407176287,0.809769038701623,"Logistic regression"
"1825",0.67834099352931,0.235569422776911,0.809769038701623,"Logistic regression"
"1826",0.678341336178013,0.235959438377535,0.809769038701623,"Logistic regression"
"1827",0.678346175159036,0.235959438377535,0.809612983770287,"Logistic regression"
"1828",0.678386342817112,0.235959438377535,0.809456928838951,"Logistic regression"
"1829",0.678389604323869,0.236349453978159,0.809456928838951,"Logistic regression"
"1830",0.67839915801353,0.236739469578783,0.809456928838951,"Logistic regression"
"1831",0.67842588352933,0.236739469578783,0.809300873907616,"Logistic regression"
"1832",0.678427496369273,0.237129485179407,0.809300873907616,"Logistic regression"
"1833",0.67843097384116,0.237129485179407,0.80914481897628,"Logistic regression"
"1834",0.678432168404611,0.237129485179407,0.808988764044944,"Logistic regression"
"1835",0.678452162935493,0.237519500780031,0.808988764044944,"Logistic regression"
"1836",0.678466952982826,0.237519500780031,0.808832709113608,"Logistic regression"
"1837",0.678514824145003,0.237909516380655,0.808832709113608,"Logistic regression"
"1838",0.678519335437198,0.237909516380655,0.808676654182272,"Logistic regression"
"1839",0.678529181018331,0.237909516380655,0.808520599250936,"Logistic regression"
"1840",0.678571090506127,0.237909516380655,0.8083645443196,"Logistic regression"
"1841",0.678581279107195,0.237909516380655,0.808208489388265,"Logistic regression"
"1842",0.678606030439918,0.237909516380655,0.808052434456929,"Logistic regression"
"1843",0.67860858995391,0.237909516380655,0.807896379525593,"Logistic regression"
"1844",0.678615842810556,0.237909516380655,0.807740324594257,"Logistic regression"
"1845",0.678616281300052,0.238299531981279,0.807740324594257,"Logistic regression"
"1846",0.678640093013964,0.238299531981279,0.807584269662921,"Logistic regression"
"1847",0.678643464766942,0.238299531981279,0.807428214731586,"Logistic regression"
"1848",0.678659635942325,0.238689547581903,0.807428214731586,"Logistic regression"
"1849",0.678676282485207,0.238689547581903,0.80727215980025,"Logistic regression"
"1850",0.678684330564694,0.238689547581903,0.807116104868914,"Logistic regression"
"1851",0.678690101942504,0.239079563182527,0.807116104868914,"Logistic regression"
"1852",0.678717485155936,0.239469578783151,0.807116104868914,"Logistic regression"
"1853",0.67874209409186,0.239859594383775,0.807116104868914,"Logistic regression"
"1854",0.678747333158604,0.239859594383775,0.806960049937578,"Logistic regression"
"1855",0.678758997948067,0.239859594383775,0.806803995006242,"Logistic regression"
"1856",0.678789402734623,0.240249609984399,0.806803995006242,"Logistic regression"
"1857",0.67880441830658,0.240249609984399,0.806647940074906,"Logistic regression"
"1858",0.67884158196899,0.240249609984399,0.806491885143571,"Logistic regression"
"1859",0.678865429717137,0.240249609984399,0.806335830212235,"Logistic regression"
"1860",0.678901210036321,0.240249609984399,0.806179775280899,"Logistic regression"
"1861",0.678915770848245,0.240249609984399,0.806023720349563,"Logistic regression"
"1862",0.678933488232134,0.240639625585023,0.806023720349563,"Logistic regression"
"1863",0.678934409587196,0.240639625585023,0.805867665418227,"Logistic regression"
"1864",0.678938235307284,0.241029641185647,0.805867665418227,"Logistic regression"
"1865",0.67895106628669,0.241029641185647,0.805711610486891,"Logistic regression"
"1866",0.67897338338359,0.241029641185647,0.805555555555556,"Logistic regression"
"1867",0.679013756345834,0.241419656786271,0.805555555555556,"Logistic regression"
"1868",0.679029219703022,0.241809672386895,0.805555555555556,"Logistic regression"
"1869",0.679032846775268,0.241809672386895,0.80539950062422,"Logistic regression"
"1870",0.679037731169776,0.241809672386895,0.805243445692884,"Logistic regression"
"1871",0.679056503756549,0.241809672386895,0.805087390761548,"Logistic regression"
"1872",0.679086450499926,0.241809672386895,0.804931335830212,"Logistic regression"
"1873",0.679090144210465,0.241809672386895,0.804775280898876,"Logistic regression"
"1874",0.679137782589215,0.24219968798752,0.804775280898876,"Logistic regression"
"1875",0.67914798185911,0.24219968798752,0.804619225967541,"Logistic regression"
"1876",0.679154224959005,0.24219968798752,0.804463171036205,"Logistic regression"
"1877",0.679158394240734,0.242589703588144,0.804463171036205,"Logistic regression"
"1878",0.679161519385331,0.242589703588144,0.804307116104869,"Logistic regression"
"1879",0.679164632149894,0.242979719188768,0.804307116104869,"Logistic regression"
"1880",0.67917038489471,0.242979719188768,0.804151061173533,"Logistic regression"
"1881",0.679181372829938,0.243369734789392,0.804151061173533,"Logistic regression"
"1882",0.679189498125684,0.243369734789392,0.803995006242197,"Logistic regression"
"1883",0.679247962120397,0.243759750390016,0.803995006242197,"Logistic regression"
"1884",0.679252448715532,0.243759750390016,0.803838951310861,"Logistic regression"
"1885",0.679272094448961,0.243759750390016,0.803682896379526,"Logistic regression"
