"",".threshold","recall","precision","model"
"3382",0.717552597202366,0.407771535580524,0.77284826974268,"Logistic regression"
"3383",0.717530602836612,0.407771535580524,0.772619751626257,"Logistic regression"
"3384",0.717526994411354,0.40792759051186,0.772686964232929,"Logistic regression"
"3385",0.717519515521905,0.408083645443196,0.772754137115839,"Logistic regression"
"3386",0.717514526720309,0.408239700374532,0.772821270310192,"Logistic regression"
"3387",0.717513310804314,0.408395755305868,0.772888363851152,"Logistic regression"
"3388",0.717509309579908,0.408395755305868,0.772660171242988,"Logistic regression"
"3389",0.717499332914784,0.408395755305868,0.772432113341204,"Logistic regression"
"3390",0.717472158642505,0.408551810237203,0.772499262319268,"Logistic regression"
"3391",0.717468629352766,0.408707865168539,0.772566371681416,"Logistic regression"
"3392",0.717457981455302,0.408707865168539,0.772338543202595,"Logistic regression"
"3393",0.717451971557189,0.408863920099875,0.772405660377358,"Logistic regression"
"3394",0.717451541493396,0.409019975031211,0.772472737989979,"Logistic regression"
"3395",0.717451368621813,0.409019975031211,0.77224513847967,"Logistic regression"
"3396",0.717438484866297,0.409176029962547,0.772312223858616,"Logistic regression"
"3397",0.717431433470036,0.409332084893883,0.772379269729093,"Logistic regression"
"3398",0.717404995381018,0.409488139825218,0.772446276125993,"Logistic regression"
"3399",0.717353014476224,0.409488139825218,0.772218952324897,"Logistic regression"
"3400",0.717348870578922,0.409644194756554,0.772285966460724,"Logistic regression"
"3401",0.717299564905986,0.409644194756554,0.772058823529412,"Logistic regression"
"3402",0.717254528809261,0.409644194756554,0.771831814172302,"Logistic regression"
"3403",0.717250537508341,0.409644194756554,0.771604938271605,"Logistic regression"
"3404",0.717204572712293,0.409644194756554,0.771378195709668,"Logistic regression"
"3405",0.717204217632849,0.40980024968789,0.77144535840188,"Logistic regression"
"3406",0.717197322290207,0.40980024968789,0.771218795888399,"Logistic regression"
"3407",0.717176845771928,0.409956304619226,0.771285965942454,"Logistic regression"
"3408",0.717166457150036,0.409956304619226,0.771059583211036,"Logistic regression"
"3409",0.717141405723268,0.410112359550562,0.77112676056338,"Logistic regression"
"3410",0.717112702972324,0.410112359550562,0.770900557348196,"Logistic regression"
"3411",0.717109948607983,0.410268414481898,0.770967741935484,"Logistic regression"
"3412",0.717096787061436,0.410424469413233,0.771034887129874,"Logistic regression"
"3413",0.717092608232052,0.410580524344569,0.771101992966002,"Logistic regression"
"3414",0.717082989866061,0.410736579275905,0.771169059478465,"Logistic regression"
"3415",0.717071640625536,0.410892634207241,0.771236086701816,"Logistic regression"
"3416",0.717066154670319,0.410892634207241,0.771010248901903,"Logistic regression"
"3417",0.717060046566857,0.411048689138577,0.771077283372365,"Logistic regression"
"3418",0.717037695047824,0.411204744069913,0.771144278606965,"Logistic regression"
"3419",0.716962251665087,0.411204744069913,0.770918665886483,"Logistic regression"
"3420",0.716954671292601,0.411360799001248,0.770985668324071,"Logistic regression"
"3421",0.716950526933818,0.411516853932584,0.771052631578947,"Logistic regression"
"3422",0.716938231943159,0.41167290886392,0.771119555685472,"Logistic regression"
"3423",0.716930466160158,0.41167290886392,0.770894213909994,"Logistic regression"
"3424",0.716916918353534,0.411828963795256,0.770961145194274,"Logistic regression"
"3425",0.716884993229036,0.411828963795256,0.770735981308411,"Logistic regression"
"3426",0.716876249216214,0.411985018726592,0.770802919708029,"Logistic regression"
"3427",0.716856281262878,0.412141073657928,0.77086981903094,"Logistic regression"
"3428",0.716850053572968,0.412297128589263,0.770936679311351,"Logistic regression"
"3429",0.716835075350504,0.412453183520599,0.771003500583431,"Logistic regression"
"3430",0.716772052864529,0.412609238451935,0.771070282881307,"Logistic regression"
"3431",0.716766848890156,0.412609238451935,0.770845481049563,"Logistic regression"
"3432",0.716741725174408,0.412765293383271,0.77091227047508,"Logistic regression"
"3433",0.716734039347246,0.412921348314607,0.770979020979021,"Logistic regression"
"3434",0.716730790579558,0.413077403245943,0.771045732595398,"Logistic regression"
"3435",0.71671994282251,0.413233458177278,0.771112405358183,"Logistic regression"
"3436",0.716714157006204,0.413389513108614,0.77117903930131,"Logistic regression"
"3437",0.716703525323932,0.41354556803995,0.771245634458673,"Logistic regression"
"3438",0.716695646830893,0.413701622971286,0.771312190864126,"Logistic regression"
"3439",0.716694275551982,0.413857677902622,0.771378708551483,"Logistic regression"
"3440",0.716659843305451,0.413857677902622,0.771154405350393,"Logistic regression"
"3441",0.716642593784957,0.413857677902622,0.77093023255814,"Logistic regression"
"3442",0.716641690462238,0.414013732833958,0.770996803254868,"Logistic regression"
"3443",0.716639739196014,0.414169787765293,0.771063335270192,"Logistic regression"
"3444",0.716633219299566,0.414325842696629,0.771129828637816,"Logistic regression"
"3445",0.716630767159182,0.414325842696629,0.770905923344948,"Logistic regression"
"3446",0.716629724535413,0.414481897627965,0.770972423802612,"Logistic regression"
"3447",0.716620230920251,0.414637952559301,0.771038885664539,"Logistic regression"
"3448",0.716612378347589,0.414637952559301,0.770815201624601,"Logistic regression"
"3449",0.716608243445916,0.414794007490637,0.770881670533643,"Logistic regression"
"3450",0.71659530189715,0.414794007490637,0.770658161786025,"Logistic regression"
"3451",0.716592674111244,0.414794007490637,0.770434782608696,"Logistic regression"
"3452",0.716580835743546,0.414950062421973,0.770501303969864,"Logistic regression"
"3453",0.716549656115456,0.415106117353308,0.770567786790266,"Logistic regression"
"3454",0.716496182287397,0.415262172284644,0.770634231103388,"Logistic regression"
"3455",0.716487475172054,0.415262172284644,0.770411117544875,"Logistic regression"
"3456",0.716479950050708,0.41541822721598,0.770477568740955,"Logistic regression"
"3457",0.716471413371859,0.415574282147316,0.770543981481482,"Logistic regression"
"3458",0.716445556231841,0.415574282147316,0.77032108764825,"Logistic regression"
"3459",0.716436095751951,0.415730337078652,0.770387507229612,"Logistic regression"
"3460",0.71642822517523,0.415886392009988,0.770453888407054,"Logistic regression"
"3461",0.716405608768578,0.416042446941323,0.770520231213873,"Logistic regression"
"3462",0.71639930323317,0.416042446941323,0.770297601849177,"Logistic regression"
"3463",0.716349568976079,0.416198501872659,0.770363951473137,"Logistic regression"
"3464",0.716333656594767,0.416354556803995,0.770430262777938,"Logistic regression"
"3465",0.716329502154835,0.416510611735331,0.770496535796767,"Logistic regression"
"3466",0.716261119725181,0.416666666666667,0.770562770562771,"Logistic regression"
"3467",0.716246010557055,0.416822721598002,0.770628967109059,"Logistic regression"
"3468",0.716234118048622,0.416822721598002,0.770406691664263,"Logistic regression"
"3469",0.716231542973695,0.416978776529338,0.770472895040369,"Logistic regression"
"3470",0.716229705305099,0.417134831460674,0.77053906024791,"Logistic regression"
"3471",0.716223931230603,0.41729088639201,0.770605187319885,"Logistic regression"
"3472",0.7162176694582,0.41729088639201,0.770383174877557,"Logistic regression"
"3473",0.716192640692694,0.417446941323346,0.77044930875576,"Logistic regression"
"3474",0.716187372476268,0.417602996254682,0.770515404549381,"Logistic regression"
"3475",0.71617953218491,0.417759051186017,0.770581462291307,"Logistic regression"
"3476",0.716171267691939,0.417759051186017,0.770359712230216,"Logistic regression"
"3477",0.716133122592703,0.417915106117353,0.770425776754891,"Logistic regression"
"3478",0.716112442717956,0.417915106117353,0.770204199022146,"Logistic regression"
"3479",0.716110819496265,0.417915106117353,0.769982748706153,"Logistic regression"
"3480",0.716105599136681,0.417915106117353,0.769761425697039,"Logistic regression"
"3481",0.716082906841605,0.418071161048689,0.769827586206897,"Logistic regression"
"3482",0.716078566115097,0.418227215980025,0.769893708704395,"Logistic regression"
"3483",0.71607560907145,0.418383270911361,0.769959793222286,"Logistic regression"
"3484",0.716073891344504,0.418539325842697,0.770025839793282,"Logistic regression"
"3485",0.716065046283777,0.418695380774032,0.770091848450057,"Logistic regression"
"3486",0.716057151590777,0.418851435705368,0.770157819225251,"Logistic regression"
"3487",0.716046318487432,0.419007490636704,0.770223752151463,"Logistic regression"
"3488",0.716045809661994,0.41916354556804,0.770289647261256,"Logistic regression"
"3489",0.716020438651988,0.419319600499376,0.770355504587156,"Logistic regression"
"3490",0.716012850132222,0.419475655430712,0.770421324161651,"Logistic regression"
"3491",0.716012644444949,0.419631710362047,0.770487106017192,"Logistic regression"
"3492",0.716011546313229,0.419787765293383,0.770552850186193,"Logistic regression"
"3493",0.715985164580996,0.419943820224719,0.770618556701031,"Logistic regression"
"3494",0.715936107555571,0.420099875156055,0.770684225594045,"Logistic regression"
"3495",0.715929211911221,0.420255930087391,0.770749856897539,"Logistic regression"
"3496",0.715914957998317,0.420411985018727,0.770815450643777,"Logistic regression"
"3497",0.715910596451377,0.420411985018727,0.770594965675057,"Logistic regression"
"3498",0.715875171660961,0.420411985018727,0.770374606805834,"Logistic regression"
"3499",0.715862510594161,0.420568039950062,0.770440251572327,"Logistic regression"
"3500",0.715849360036476,0.420724094881398,0.770505858816805,"Logistic regression"
"3501",0.7158420009531,0.420880149812734,0.770571428571429,"Logistic regression"
"3502",0.71583539557922,0.42103620474407,0.770636960868323,"Logistic regression"
"3503",0.715813249825095,0.421192259675406,0.770702455739577,"Logistic regression"
"3504",0.715795001161219,0.421192259675406,0.770482443619754,"Logistic regression"
"3505",0.715782335789577,0.421192259675406,0.770262557077626,"Logistic regression"
"3506",0.715774826633844,0.421348314606742,0.770328102710414,"Logistic regression"
"3507",0.715773968273876,0.421504369538077,0.770393610952653,"Logistic regression"
"3508",0.715754858838551,0.421504369538077,0.770173937838609,"Logistic regression"
"3509",0.715754753644054,0.421660424469413,0.770239452679589,"Logistic regression"
"3510",0.715753240457301,0.421816479400749,0.770304930179538,"Logistic regression"
"3511",0.715751697733859,0.421972534332085,0.77037037037037,"Logistic regression"
"3512",0.715742288100824,0.422128589263421,0.770435773283965,"Logistic regression"
"3513",0.715729246745024,0.422128589263421,0.770216400911162,"Logistic regression"
"3514",0.715728998040151,0.422284644194757,0.770281810418446,"Logistic regression"
"3515",0.715710601846399,0.422284644194757,0.770062606715993,"Logistic regression"
"3516",0.715704539193107,0.422440699126092,0.770128022759602,"Logistic regression"
"3517",0.715685044081357,0.422596754057428,0.770193401592719,"Logistic regression"
"3518",0.715668373882461,0.422752808988764,0.770258743247086,"Logistic regression"
"3519",0.715635137279866,0.4229088639201,0.770324047754406,"Logistic regression"
"3520",0.715620683667327,0.4229088639201,0.770105143506678,"Logistic regression"
"3521",0.715615771681167,0.423064918851436,0.770170454545455,"Logistic regression"
"3522",0.715612838034635,0.423064918851436,0.769951718261857,"Logistic regression"
"3523",0.715584659934102,0.423220973782772,0.770017035775128,"Logistic regression"
"3524",0.71557273683672,0.423377028714107,0.770082316207777,"Logistic regression"
"3525",0.715535171456354,0.423533083645443,0.770147559591373,"Logistic regression"
"3526",0.715533296242972,0.423689138576779,0.770212765957447,"Logistic regression"
"3527",0.71553036559034,0.423845193508115,0.770277935337493,"Logistic regression"
"3528",0.715516176322308,0.423845193508115,0.770059540686136,"Logistic regression"
"3529",0.715509897129832,0.423845193508115,0.76984126984127,"Logistic regression"
"3530",0.715481114895351,0.424001248439451,0.769906489090394,"Logistic regression"
"3531",0.715470355818361,0.424001248439451,0.769688385269122,"Logistic regression"
"3532",0.715443320817952,0.424001248439451,0.769470404984424,"Logistic regression"
"3533",0.715428389317936,0.424157303370786,0.769535673839185,"Logistic regression"
"3534",0.715425063187047,0.424313358302122,0.769600905745825,"Logistic regression"
"3535",0.715418640281538,0.424469413233458,0.76966610073571,"Logistic regression"
"3536",0.715402342705314,0.424625468164794,0.76973125884017,"Logistic regression"
"3537",0.715392635002607,0.42478152309613,0.769796380090498,"Logistic regression"
"3538",0.715378693710516,0.424937578027466,0.769861464517953,"Logistic regression"
"3539",0.71536988823999,0.425093632958801,0.769926512153759,"Logistic regression"
"3540",0.715353765555982,0.425249687890137,0.769991523029104,"Logistic regression"
"3541",0.715316592349253,0.425405742821473,0.770056497175141,"Logistic regression"
"3542",0.715294578665774,0.425561797752809,0.770121434622988,"Logistic regression"
"3543",0.715288504251775,0.425561797752809,0.769904009034444,"Logistic regression"
"3544",0.715281847930588,0.425717852684145,0.769968952864804,"Logistic regression"
"3545",0.715270152772651,0.425873907615481,0.770033860045147,"Logistic regression"
"3546",0.715265783587651,0.426029962546816,0.770098730606488,"Logistic regression"
"3547",0.715263305586651,0.426186017478152,0.770163564579808,"Logistic regression"
"3548",0.715254074169483,0.426342072409488,0.770228361996053,"Logistic regression"
"3549",0.71524829972506,0.426342072409488,0.770011273957159,"Logistic regression"
"3550",0.715227436047808,0.426498127340824,0.770076077768385,"Logistic regression"
"3551",0.715225551276633,0.42665418227216,0.770140845070423,"Logistic regression"
"3552",0.715220521937232,0.426810237203496,0.770205575894114,"Logistic regression"
"3553",0.715219144903393,0.426966292134831,0.77027027027027,"Logistic regression"
"3554",0.715213850508511,0.426966292134831,0.770053475935829,"Logistic regression"
"3555",0.715199082641394,0.426966292134831,0.769836803601576,"Logistic regression"
"3556",0.715189670207763,0.426966292134831,0.769620253164557,"Logistic regression"
"3557",0.715180183052852,0.427122347066167,0.769685039370079,"Logistic regression"
"3558",0.71514411412907,0.427278401997503,0.769749789148159,"Logistic regression"
"3559",0.715117959040181,0.427278401997503,0.769533445756043,"Logistic regression"
"3560",0.715106616226521,0.427434456928839,0.769598201742062,"Logistic regression"
"3561",0.715104557627447,0.427590511860175,0.769662921348315,"Logistic regression"
"3562",0.715075506878736,0.427746566791511,0.769727604605448,"Logistic regression"
"3563",0.715071609576712,0.427902621722846,0.769792251544076,"Logistic regression"
"3564",0.715063177178788,0.428058676654182,0.76985686219478,"Logistic regression"
"3565",0.715012993497778,0.428214731585518,0.769921436588103,"Logistic regression"
"3566",0.715002884309923,0.428214731585518,0.769705469845722,"Logistic regression"
"3567",0.715002453487614,0.428370786516854,0.769770050476725,"Logistic regression"
"3568",0.714999522835112,0.428370786516854,0.769554247266611,"Logistic regression"
"3569",0.714989086362006,0.428370786516854,0.769338565022421,"Logistic regression"
"3570",0.714976766617445,0.42852684144819,0.769403194172037,"Logistic regression"
"3571",0.714965598172316,0.428682896379526,0.769467787114846,"Logistic regression"
"3572",0.714928274327054,0.428838951310861,0.769532343881266,"Logistic regression"
"3573",0.714922103459073,0.428995006242197,0.76959686450168,"Logistic regression"
"3574",0.71489724693189,0.429151061173533,0.769661349006437,"Logistic regression"
"3575",0.714890226187357,0.429307116104869,0.769725797425853,"Logistic regression"
"3576",0.714880033773439,0.429463171036205,0.76979020979021,"Logistic regression"
"3577",0.714857287418089,0.429463171036205,0.769574944071588,"Logistic regression"
"3578",0.714855758663089,0.429619225967541,0.769639362594353,"Logistic regression"
"3579",0.714838948737275,0.429619225967541,0.769424259362772,"Logistic regression"
"3580",0.7148369538169,0.429775280898876,0.769488683989941,"Logistic regression"
"3581",0.71482485066205,0.429931335830212,0.769553072625698,"Logistic regression"
"3582",0.714821278041566,0.429931335830212,0.769338173694499,"Logistic regression"
"3583",0.714809891058356,0.430087390761548,0.769402568397543,"Logistic regression"
"3584",0.714793402565768,0.430243445692884,0.769466927156015,"Logistic regression"
"3585",0.714777320945447,0.430243445692884,0.769252232142857,"Logistic regression"
"3586",0.71477182080324,0.43039950062422,0.76931659693166,"Logistic regression"
"3587",0.714771275626622,0.430555555555556,0.769380925822644,"Logistic regression"
"3588",0.714770899247688,0.430711610486891,0.769445218845832,"Logistic regression"
"3589",0.714766604926223,0.430867665418227,0.769509476031215,"Logistic regression"
"3590",0.714757068138829,0.431023720349563,0.769573697408749,"Logistic regression"
"3591",0.714726314634445,0.431179775280899,0.769637883008357,"Logistic regression"
"3592",0.714726123934453,0.431335830212235,0.769702032859928,"Logistic regression"
"3593",0.714723590394512,0.431335830212235,0.769487750556793,"Logistic regression"
"3594",0.71470272275825,0.431335830212235,0.769273587531311,"Logistic regression"
"3595",0.714692024225992,0.431491885143571,0.769337785197551,"Logistic regression"
"3596",0.714676100163445,0.431491885143571,0.769123783031989,"Logistic regression"
"3597",0.714672374129983,0.431491885143571,0.768909899888765,"Logistic regression"
"3598",0.714657471868648,0.431491885143571,0.768696135668613,"Logistic regression"
"3599",0.714628843914845,0.431647940074906,0.768760422456921,"Logistic regression"
"3600",0.714627694749748,0.431803995006242,0.768824673520422,"Logistic regression"
"3601",0.71461841724375,0.431803995006242,0.768611111111111,"Logistic regression"
"3602",0.714610555902993,0.431960049937578,0.768675367953346,"Logistic regression"
"3603",0.714603939263249,0.432116104868914,0.768739589117157,"Logistic regression"
"3604",0.714602287641702,0.43227215980025,0.768803774632251,"Logistic regression"
"3605",0.714602161581751,0.432428214731585,0.768867924528302,"Logistic regression"
"3606",0.714600164368279,0.432584269662921,0.768932038834951,"Logistic regression"
"3607",0.714585788354452,0.432740324594257,0.768996117581808,"Logistic regression"
"3608",0.714566298438653,0.432740324594257,0.768782922095925,"Logistic regression"
"3609",0.714556912215196,0.432896379525593,0.768847006651885,"Logistic regression"
"3610",0.714535898999141,0.433052434456929,0.768911055694098,"Logistic regression"
"3611",0.714514887076833,0.433208489388265,0.768975069252078,"Logistic regression"
"3612",0.714500941721736,0.4333645443196,0.769039047355303,"Logistic regression"
"3613",0.714467503186397,0.433520599250936,0.769102990033223,"Logistic regression"
"3614",0.714467003505822,0.433520599250936,0.768890119014669,"Logistic regression"
"3615",0.714462105099863,0.433676654182272,0.768954067515219,"Logistic regression"
"3616",0.714459414223361,0.433676654182272,0.768741355463347,"Logistic regression"
"3617",0.714447785878475,0.433832709113608,0.768805309734513,"Logistic regression"
"3618",0.714440520300272,0.433832709113608,0.768592756427979,"Logistic regression"
"3619",0.714404583458707,0.433988764044944,0.76865671641791,"Logistic regression"
"3620",0.714390933504736,0.433988764044944,0.768444321635811,"Logistic regression"
"3621",0.714329109640361,0.43414481897628,0.768508287292818,"Logistic regression"
"3622",0.714313003716954,0.434300873907615,0.768572217619442,"Logistic regression"
"3623",0.714302375260584,0.434456928838951,0.768636112644948,"Logistic regression"
"3624",0.714301314552897,0.434612983770287,0.768699972398565,"Logistic regression"
"3625",0.714299513295799,0.434769038701623,0.768763796909492,"Logistic regression"
"3626",0.714298124182864,0.434925093632959,0.768827586206897,"Logistic regression"
"3627",0.714259011813966,0.435081148564295,0.768891340319912,"Logistic regression"
"3628",0.714256687426353,0.435081148564295,0.768679349324511,"Logistic regression"
"3629",0.714256288779454,0.43523720349563,0.768743109151047,"Logistic regression"
"3630",0.714243572429794,0.435393258426966,0.768806833838523,"Logistic regression"
"3631",0.714238577254456,0.435549313358302,0.768870523415978,"Logistic regression"
"3632",0.714218257931653,0.435549313358302,0.76865877168824,"Logistic regression"
"3633",0.714209822195463,0.435705368289638,0.768722466960352,"Logistic regression"
"3634",0.714193374755811,0.435861423220974,0.76878612716763,"Logistic regression"
"3635",0.714153565425643,0.435861423220974,0.768574573472757,"Logistic regression"
"3636",0.714144271245299,0.435861423220974,0.768363136176066,"Logistic regression"
"3637",0.714139107038373,0.43601747815231,0.768426842684268,"Logistic regression"
"3638",0.714114778083802,0.436173533083645,0.768490514160022,"Logistic regression"
"3639",0.714107887294603,0.436173533083645,0.768279274326553,"Logistic regression"
"3640",0.714107276508684,0.436173533083645,0.768068150590822,"Logistic regression"
"3641",0.714103651867199,0.436329588014981,0.768131868131868,"Logistic regression"
"3642",0.714087991951516,0.436485642946317,0.768195550672892,"Logistic regression"
"3643",0.714085030441079,0.436641697877653,0.768259198242724,"Logistic regression"
"3644",0.714063641244314,0.436797752808989,0.768322810870162,"Logistic regression"
"3645",0.714000680978678,0.436797752808989,0.768111964873765,"Logistic regression"
"3646",0.713999019803159,0.436797752808989,0.767901234567901,"Logistic regression"
"3647",0.713994083507473,0.436953807740325,0.767964893033461,"Logistic regression"
"3648",0.713978566294528,0.43710986267166,0.768028516588977,"Logistic regression"
"3649",0.713978367047744,0.43710986267166,0.76781798245614,"Logistic regression"
"3650",0.713962571826105,0.43710986267166,0.767607563716087,"Logistic regression"
"3651",0.713954075930591,0.437265917602996,0.767671232876712,"Logistic regression"
"3652",0.713927520436531,0.437421972534332,0.767734867159682,"Logistic regression"
"3653",0.713909929747034,0.437578027465668,0.767798466593647,"Logistic regression"
"3654",0.713899754988554,0.437578027465668,0.767588283602519,"Logistic regression"
"3655",0.713895065938519,0.437734082397004,0.767651888341544,"Logistic regression"
"3656",0.713871470520983,0.43789013732834,0.767715458276334,"Logistic regression"
"3657",0.713861963798217,0.438046192259675,0.767778993435449,"Logistic regression"
"3658",0.713845513957282,0.438202247191011,0.767842493847416,"Logistic regression"
"3659",0.713835494503974,0.438202247191011,0.76763258611263,"Logistic regression"
"3660",0.713829923154709,0.438358302122347,0.767696091828368,"Logistic regression"
"3661",0.713800159847335,0.438514357053683,0.76775956284153,"Logistic regression"
"3662",0.713756991933701,0.438670411985019,0.767822999180552,"Logistic regression"
"3663",0.713741819314609,0.438826466916355,0.767886400873839,"Logistic regression"
"3664",0.713734271986131,0.43898252184769,0.767949767949768,"Logistic regression"
"3665",0.713726559919325,0.43898252184769,0.767740174672489,"Logistic regression"
"3666",0.713719094906324,0.439138576779026,0.767803547066849,"Logistic regression"
"3667",0.713715146697928,0.439294631710362,0.767866884888161,"Logistic regression"
"3668",0.713714873532458,0.439294631710362,0.76765748568312,"Logistic regression"
"3669",0.713698383652698,0.439450686641698,0.767720828789531,"Logistic regression"
"3670",0.71368704171534,0.439450686641698,0.767511583537749,"Logistic regression"
"3671",0.713686201729418,0.439606741573034,0.767574931880109,"Logistic regression"
"3672",0.713670718199244,0.439606741573034,0.767365840370471,"Logistic regression"
"3673",0.713640854961786,0.43976279650437,0.767429193899782,"Logistic regression"
"3674",0.713640023090778,0.439918851435705,0.767492512932208,"Logistic regression"
"3675",0.713619015741151,0.439918851435705,0.767283614589004,"Logistic regression"
"3676",0.71359958307328,0.440074906367041,0.76734693877551,"Logistic regression"
"3677",0.713577968335736,0.440230961298377,0.767410228509249,"Logistic regression"
"3678",0.713568657175923,0.440230961298377,0.767201522980691,"Logistic regression"
"3679",0.713563245031698,0.440387016229713,0.76726481783578,"Logistic regression"
"3680",0.713556150881645,0.440387016229713,0.767056265289481,"Logistic regression"
"3681",0.713541044985167,0.440543071161049,0.767119565217391,"Logistic regression"
"3682",0.713535886907621,0.440543071161049,0.766911165444173,"Logistic regression"
"3683",0.713522840527184,0.440699126092385,0.766974470396524,"Logistic regression"
"3684",0.713521413817602,0.44085518102372,0.767037740972034,"Logistic regression"
"3685",0.713506809201929,0.441011235955056,0.767100977198697,"Logistic regression"
"3686",0.713496644102796,0.441011235955056,0.766892808683853,"Logistic regression"
"3687",0.713495777386044,0.441167290886392,0.766956049918611,"Logistic regression"
"3688",0.713492158548925,0.441167290886392,0.766748033631679,"Logistic regression"
"3689",0.713491053996215,0.441167290886392,0.766540130151844,"Logistic regression"
"3690",0.713483348169923,0.441323345817728,0.766603415559772,"Logistic regression"
"3691",0.713470221894618,0.441479400749064,0.766666666666667,"Logistic regression"
"3692",0.713466514340252,0.4416354556804,0.766729883500406,"Logistic regression"
"3693",0.713444931932177,0.441791510611735,0.766793066088841,"Logistic regression"
"3694",0.71340994073137,0.441947565543071,0.766856214459789,"Logistic regression"
"3695",0.713395083545555,0.441947565543071,0.766648619382783,"Logistic regression"
"3696",0.713377626189456,0.442103620474407,0.766711772665765,"Logistic regression"
"3697",0.713373848717582,0.442259675405743,0.766774891774892,"Logistic regression"
"3698",0.713372483722454,0.442259675405743,0.766567487151745,"Logistic regression"
"3699",0.713364265976107,0.442259675405743,0.766360194699838,"Logistic regression"
"3700",0.713354913073715,0.442415730337079,0.766423357664234,"Logistic regression"
"3701",0.713348536411214,0.442571785268415,0.766486486486487,"Logistic regression"
"3702",0.713310983020146,0.442571785268415,0.766279383950284,"Logistic regression"
"3703",0.713299148136077,0.44272784019975,0.766342517558077,"Logistic regression"
"3704",0.713283606731357,0.442883895131086,0.766405617067243,"Logistic regression"
"3705",0.713266672314207,0.443039950062422,0.7664686825054,"Logistic regression"
"3706",0.713236041855293,0.443196004993758,0.766531713900135,"Logistic regression"
"3707",0.713231330677761,0.443352059925094,0.766594711279007,"Logistic regression"
"3708",0.713215824639245,0.443508114856429,0.766657674669544,"Logistic regression"
"3709",0.713206135966514,0.443508114856429,0.766450916936354,"Logistic regression"
"3710",0.713197841010152,0.443664169787765,0.766513885144244,"Logistic regression"
"3711",0.713195655643252,0.443820224719101,0.766576819407008,"Logistic regression"
"3712",0.713188333148956,0.443976279650437,0.766639719752088,"Logistic regression"
"3713",0.713188063728738,0.444132334581773,0.766702586206897,"Logistic regression"
"3714",0.713182708280623,0.444288389513109,0.766765418798815,"Logistic regression"
"3715",0.713177977814653,0.444444444444444,0.766828217555197,"Logistic regression"
"3716",0.713166856226224,0.44460049937578,0.766890982503365,"Logistic regression"
"3717",0.713163217209283,0.44460049937578,0.766684607104413,"Logistic regression"
"3718",0.713156878333532,0.444756554307116,0.766747376916868,"Logistic regression"
"3719",0.713137587712185,0.444912609238452,0.766810112963959,"Logistic regression"
"3720",0.713093441383893,0.444912609238452,0.766603925786502,"Logistic regression"
"3721",0.713077421660187,0.445068664169788,0.766666666666667,"Logistic regression"
"3722",0.713071810213367,0.445224719101124,0.766729373824241,"Logistic regression"
"3723",0.713068691078611,0.445380774032459,0.766792047286405,"Logistic regression"
"3724",0.713068337865043,0.445380774032459,0.76658608648939,"Logistic regression"
"3725",0.713063816013901,0.445380774032459,0.766380236305048,"Logistic regression"
"3726",0.713039860964648,0.445536828963795,0.766442953020134,"Logistic regression"
"3727",0.713034199861934,0.445536828963795,0.766237251744498,"Logistic regression"
"3728",0.713027853507015,0.445692883895131,0.766299973168768,"Logistic regression"
"3729",0.713022856649157,0.445848938826467,0.766362660944206,"Logistic regression"
"3730",0.713015667489486,0.446004993757803,0.766425315097881,"Logistic regression"
"3731",0.713002803003689,0.446161048689139,0.766487935656836,"Logistic regression"
"3732",0.712975661829734,0.446317103620474,0.766550522648084,"Logistic regression"
"3733",0.712972820478279,0.44647315855181,0.766613076098607,"Logistic regression"
"3734",0.712966902606004,0.44647315855181,0.766407714974551,"Logistic regression"
"3735",0.712948158024682,0.446629213483146,0.766470273165506,"Logistic regression"
"3736",0.712939504694347,0.446785268414482,0.766532797858099,"Logistic regression"
"3737",0.712927649612125,0.446941323345818,0.766595289079229,"Logistic regression"
"3738",0.712920766951213,0.446941323345818,0.766390152528766,"Logistic regression"
"3739",0.712914670784446,0.447097378277154,0.76645264847512,"Logistic regression"
"3740",0.712903492513568,0.447253433208489,0.766515110992244,"Logistic regression"
"3741",0.712901288505846,0.447409488139825,0.766577540106952,"Logistic regression"
"3742",0.712897736443103,0.447409488139825,0.766372627639669,"Logistic regression"
"3743",0.712865785079059,0.447565543071161,0.766435061464458,"Logistic regression"
"3744",0.71280718573025,0.447721598002497,0.766497461928934,"Logistic regression"
"3745",0.712807059488842,0.447877652933833,0.766559829059829,"Logistic regression"
"3746",0.712797981996987,0.447877652933833,0.766355140186916,"Logistic regression"
"3747",0.712795321880634,0.447877652933833,0.766150560597971,"Logistic regression"
"3748",0.71279109458752,0.448033707865169,0.766212970376301,"Logistic regression"
"3749",0.712790545847952,0.448189762796504,0.766275346851654,"Logistic regression"
"3750",0.712782696154176,0.44834581772784,0.76633769005068,"Logistic regression"
"3751",0.712777143317844,0.44834581772784,0.766133333333333,"Logistic regression"
"3752",0.712775683944423,0.44834581772784,0.765929085577179,"Logistic regression"
"3753",0.712764670659917,0.448501872659176,0.765991471215352,"Logistic regression"
"3754",0.712753249434689,0.448657927590512,0.76605382360778,"Logistic regression"
"3755",0.712742307409576,0.448813982521848,0.766116142781034,"Logistic regression"
"3756",0.712733165328956,0.448970037453184,0.766178428761651,"Logistic regression"
"3757",0.712714166481835,0.449126092384519,0.766240681576145,"Logistic regression"
"3758",0.712699606933155,0.449282147315855,0.766302901250998,"Logistic regression"
